7,2,2.1457672119140625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,2,2.1457672119140625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,3,3.0994415283203125,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,3,3.0994415283203125,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,3,3.0994415283203125,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,3,3.0994415283203125,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,3,3.0994415283203125,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,3,3.0994415283203125,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,3,3.0994415283203125,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,3,3.0994415283203125,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,3,3.0994415283203125,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,3,3.0994415283203125,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,4,1.9073486328125,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,4,1.9073486328125,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,4,1.9073486328125,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,4,1.9073486328125,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,4,1.9073486328125,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,4,1.9073486328125,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,4,1.9073486328125,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,4,1.9073486328125,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,4,1.9073486328125,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,4,1.9073486328125,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,5,2.86102294921875,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,5,2.86102294921875,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,5,2.86102294921875,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,5,2.86102294921875,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,5,2.86102294921875,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,5,2.86102294921875,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,5,2.86102294921875,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,5,2.86102294921875,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,5,2.86102294921875,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,5,2.86102294921875,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,6,3.0994415283203125,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,6,3.0994415283203125,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,6,3.0994415283203125,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,6,3.0994415283203125,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,6,3.0994415283203125,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,6,3.0994415283203125,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,6,3.0994415283203125,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,6,3.0994415283203125,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,6,3.0994415283203125,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,6,3.0994415283203125,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,7,3.0994415283203125,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,7,3.0994415283203125,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,7,3.0994415283203125,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,7,3.0994415283203125,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,7,3.0994415283203125,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,7,3.0994415283203125,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,7,3.0994415283203125,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,7,3.0994415283203125,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,7,3.0994415283203125,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,7,3.0994415283203125,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,8,4.0531158447265625,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,8,4.0531158447265625,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,8,4.0531158447265625,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,8,4.0531158447265625,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,8,4.0531158447265625,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,8,4.0531158447265625,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,8,4.0531158447265625,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,8,4.0531158447265625,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,8,4.0531158447265625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,8,4.0531158447265625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,9,4.0531158447265625,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,9,4.0531158447265625,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,9,4.0531158447265625,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,9,4.0531158447265625,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,9,4.0531158447265625,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,9,4.0531158447265625,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,9,4.0531158447265625,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,9,4.0531158447265625,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,9,4.0531158447265625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,9,4.0531158447265625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,10,4.0531158447265625,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,10,4.0531158447265625,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,10,4.0531158447265625,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,10,4.0531158447265625,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,10,4.0531158447265625,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,10,4.0531158447265625,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,10,4.0531158447265625,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,10,4.0531158447265625,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,10,4.0531158447265625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,10,4.0531158447265625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,11,4.0531158447265625,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,11,4.0531158447265625,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,11,4.0531158447265625,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,11,4.0531158447265625,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,11,4.0531158447265625,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,11,4.0531158447265625,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,11,4.0531158447265625,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,11,4.0531158447265625,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,11,4.0531158447265625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,11,4.0531158447265625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,12,3.814697265625,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,12,3.814697265625,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,12,3.814697265625,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,12,3.814697265625,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,12,3.814697265625,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,12,3.814697265625,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,12,3.814697265625,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,12,3.814697265625,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,12,3.814697265625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,12,3.814697265625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,13,5.0067901611328125,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,13,5.0067901611328125,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,13,5.0067901611328125,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,13,5.0067901611328125,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,13,5.0067901611328125,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,13,5.0067901611328125,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,13,5.0067901611328125,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,13,5.0067901611328125,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,13,5.0067901611328125,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,13,5.0067901611328125,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,14,6.198883056640625,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,14,6.198883056640625,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,14,6.198883056640625,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,14,6.198883056640625,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,14,6.198883056640625,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,14,6.198883056640625,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,14,6.198883056640625,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,14,6.198883056640625,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,14,6.198883056640625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,14,6.198883056640625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,15,5.0067901611328125,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,15,5.0067901611328125,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,15,5.0067901611328125,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,15,5.0067901611328125,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,15,5.0067901611328125,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,15,5.0067901611328125,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,15,5.0067901611328125,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,15,5.0067901611328125,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,15,5.0067901611328125,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,15,5.0067901611328125,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,16,5.0067901611328125,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,16,5.0067901611328125,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,16,5.0067901611328125,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,16,5.0067901611328125,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,16,5.0067901611328125,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,16,5.0067901611328125,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,16,5.0067901611328125,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,16,5.0067901611328125,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,16,5.0067901611328125,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,16,5.0067901611328125,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,17,5.0067901611328125,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,17,5.0067901611328125,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,17,5.0067901611328125,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,17,5.0067901611328125,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,17,5.0067901611328125,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,17,5.0067901611328125,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,17,5.0067901611328125,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,17,5.0067901611328125,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,17,5.0067901611328125,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,17,5.0067901611328125,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,18,6.9141387939453125,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,18,6.9141387939453125,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,18,6.9141387939453125,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,18,6.9141387939453125,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,18,6.9141387939453125,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,18,6.9141387939453125,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,18,6.9141387939453125,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,18,6.9141387939453125,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,18,6.9141387939453125,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,18,6.9141387939453125,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,19,6.198883056640625,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,19,6.198883056640625,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,19,6.198883056640625,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,19,6.198883056640625,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
7,19,6.198883056640625,5,Heap Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(1)
7,19,6.198883056640625,6,Selection Sort,O(n^2),O(n^2),O(n^2),O(1)
7,19,6.198883056640625,7,Tim Sort,O(n),O(n log(n)),O(n log(n)),O(n)
7,19,6.198883056640625,8,Gnome Sort,O(n),O(n^2),O(n^2),O(1)
7,19,6.198883056640625,9,Cocktail Sort,O(n),O(n^2),O(n^2),O(1)
7,19,6.198883056640625,10,Strand Sort,O(n),O(n^2),O(n^2),O(n)
7,20,6.9141387939453125,1,Insertion Sort,O(n),O(n^2),O(n^2),O(1)
7,20,6.9141387939453125,2,Bubble Sort,O(n),O(n^2),O(n^2),O(1)
7,20,6.9141387939453125,3,Merge Sort,O(n log(n)),O(n log(n)),O(n log(n)),O(n)
7,20,6.9141387939453125,4,Quick Sort,O(n log(n)),O(n log(n)),O(n^2),O(log(n))
